run_id,manifest_sha256,method,phase,ms
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r5,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_dml_wire_ms,17.018
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r5,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_commit_wire_ms,9.054
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r5,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_begin_wire_ms,0.115
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r5,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_transaction_block_ms,26.812
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r5,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_write_ms,26.817
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r5,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,targeted_post_repair_confirmation_ms,3.482
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r5,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r5,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,recovery_orchestration_ms,1.498
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r5,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_exact_table_compare_ms,35695.990
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r5,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_merkle_root_hash_ms,1.369
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r5,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_merkle_verify_ms,30387.155
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r5,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_schema_fidelity_ms,2.067
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r5,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,merkle_total_ms,69049.124
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r6,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,tree_localisation_ms,183.492
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r6,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,candidate_row_fetch_ms,17.274
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r6,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,row_comparison_ms,0.535
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r6,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_sql_building_ms,0.562
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r6,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_dml_wire_ms,17.129
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r6,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_commit_wire_ms,9.014
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r6,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_begin_wire_ms,0.115
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r6,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_transaction_block_ms,26.878
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r6,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_write_ms,26.882
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r6,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,targeted_post_repair_confirmation_ms,3.501
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r6,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r6,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,recovery_orchestration_ms,1.422
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r6,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_exact_table_compare_ms,35685.274
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r6,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_merkle_root_hash_ms,1.273
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r6,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_merkle_verify_ms,30308.128
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r6,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_schema_fidelity_ms,2.181
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r6,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,merkle_total_ms,68955.636
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r7,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,tree_localisation_ms,172.759
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r7,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,candidate_row_fetch_ms,17.635
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r7,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,row_comparison_ms,0.538
